date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:39:16	82897/82897	---M--	200	added ('OK')	application/postscript	etag:%225c405-143d1-4663910ed5180%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1999/itw99.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1999/itw99.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:39:19	259178/259178	---M--	200	added ('OK')	application/pdf	etag:%225c402-3f46a-4663914bde180%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1999/gl99a.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1999/gl99a.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:39:21	100588/100588	---M--	200	added ('OK')	application/pdf	etag:%225c404-188ec-4663914faea80%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1999/itw99.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1999/itw99.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:39:23	455501/455501	---M--	200	added ('OK')	application/pdf	etag:%225c400-6f34d-466391480d880%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1999/gl99.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1999/gl99.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:39:33	72449/72449	---M--	200	added ('OK')	application/postscript	etag:%225c3fc-11b01-466391b6add80%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/isit98.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/isit98.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:39:37	86051/86051	---M--	200	added ('OK')	application/pdf	etag:%225c3fb-15023-46533afeb1800%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/isit98.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/isit98.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:40:21	269864/269864	---M--	200	added ('OK')	application/pdf	etag:%225c3f9-41e28-46533b1594e00%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/icc98.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/icc98.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:40:45	444459/444459	---M--	200	added ('OK')	application/postscript	etag:%225c3fa-6c82b-466391ba7e680%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/icc98.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/icc98.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:41:27	793535/793535	---M--	200	added ('OK')	application/pdf	etag:%225c3fd-c1bbf-46533ae3fd900%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/tm98.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/tm98.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:42:26	366213/366213	---M--	200	added ('OK')	application/postscript	etag:%22945b-59685-466391f96fb00%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1997/tm97a.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1997/tm97a.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:42:36	1243600/1243600	---M--	200	added ('OK')	application/postscript	etag:%225c3fe-12f9d0-466391c037400%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1998/tm98.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1998/tm98.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:42:59	203544/203544	---M--	200	added ('OK')	application/pdf	etag:%22945a-31b18-46533abfc0380%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1997/tm97a.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1997/tm97a.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:43:16	933566/933566	---M--	200	added ('OK')	application/pdf	etag:%229458-e3ebe-46533ac761580%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1997/tm97.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1997/tm97.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:43:33	1186304/1186304	---M--	200	added ('OK')	application/postscript	etag:%229459-121a00-4d2fd9c8eb680%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1997/tm97.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1997/tm97.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:44:11	336226/336226	---M--	200	added ('OK')	application/postscript	etag:%229454-52162-46639248975c0%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/tm96.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/tm96.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:44:12	240472/240472	---M--	200	added ('OK')	application/pdf	etag:%22944f-3ab58-46533b8805c00%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/tm96.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/tm96.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:45:28	1067194/1067194	---M--	200	added ('OK')	application/postscript	etag:%229456-1048ba-46639242de840%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/vlsi96.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/vlsi96.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:45:43	1012385/1012385	---M--	200	added ('OK')	application/pdf	etag:%229455-f72a1-46533b7e7c580%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/vlsi96.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/vlsi96.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:46:06	707160/707160	---M--	200	added ('OK')	application/pdf	etag:%22944d-aca58-46533ba872880%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/sp96.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/sp96.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:46:09	731640/731640	---M--	200	added ('OK')	application/postscript	etag:%22944e-b29f8-46639239551c0%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/sp96.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/sp96.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:47:06	515840/515840	---M--	200	added ('OK')	application/pdf	etag:%22944b-7df00-46533bae2b600%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/gl96.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/gl96.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:47:33	521614/521614	---M--	200	added ('OK')	application/pdf	etag:%229448-7f58e-46533b65b0b00%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1995/spie95m.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1995/spie95m.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:48:24	476930/476930	---M--	200	added ('OK')	application/postscript	etag:%229445-74702-466392a424dc0%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1995/spie95.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1995/spie95.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:49:16	632236/632236	---M--	200	added ('OK')	application/pdf	etag:%229443-9a5ac-46533b5486280%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1995/spie95.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1995/spie95.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:49:55	1421983/1421983	---M--	200	added ('OK')	application/postscript	etag:%229449-15b29f-4663929d77e00%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1995/spie95m.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1995/spie95m.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:49:55	1663998/1663998	---M--	200	added ('OK')	application/postscript	etag:%22944c-1963fe-4663923f0df40%22	http://www-ee.eng.hawaii.edu/~alek/Archive/1996/gl96.ps	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/1996/gl96.ps	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:55:58	2989880/2989880	UR-M--	200	added ('OK')	application/pdf	etag:%226e46c-2d9f38-4abc0f27a1440%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2011/CIM2011.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2011/CIM2011.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:56:55	3938063/3938063	UR-M--	200	added ('OK')	application/pdf	etag:%2214c4c2-3c170f-4dc3ca1f24400%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2012/tit2012.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2012/tit2012.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
18:57:45	5502908/5502908	UR-M--	200	added ('OK')	application/pdf	etag:%2214c4c6-53f7bc-4dc3d5c730440%22	http://www-ee.eng.hawaii.edu/~alek/Archive/2013/tit2013.pdf	/Users/pedrovmoura/Documents/Code/alek/alek/www-ee.eng.hawaii.edu/_alek/Archive/2013/tit2013.pdf	(from http://www-ee.eng.hawaii.edu/~alek/archive.html)
